Age,Dx,Dx1y,Dx1y1,Dx1y1Prime,Dx1yPrime,DxPrime,Dxy,Dxy1,Dxy1Prime,DxyPrime,Dy,DyPrime,ETx,ETy,lx,lx1y,lx1y1,lxy,lxy1,ly,Mx,Nx,Nx1y,Nx1y1,Nx1y1Prime,Nx1yPrime,NxPrime,Nxy,Nxy1,Nxy1Prime,NxyPrime,Ny,NyPrime,qx,qy,Rx,vx,vxPrime,vy,vyPrime
31,0.09094882876666636,0.0904152494039771,0.09036814305903762,0.16696317041917502,0.16705020357523773,0.16803603883807633,0.09036814305903762,0.09031889242107047,0.1668721754912966,0.16696317041917502,0.09094882876666636,0.16803603883807633,50.93483538820131,50.93483538820131,0.9884018070094215,0.9826030428756023,0.982091106690264,0.982091106690264,0.9815558670371181,0.9884018070094215,0.0032391891962114507,1.1840801251308042,1.1627801883907787,1.161249499015764,2.7327151432931562,2.737719416600864,2.8051349349637413,1.161249499015764,1.1596153512036855,2.727347433136305,2.7327151432931562,1.1840801251308042,2.8051349349637413,0.000811,0.000811,0.1062378210999099,0.0920160486572233,0.17000782237185308,0.0920160486572233,0.17000782237185308
32,0.08414358265420055,0.08360634675464512,0.08356078129566384,0.15747368425936348,0.15755955421641143,0.15857199707665762,0.08356078129566384,0.08351315165032534,0.1573839242593357,0.15747368425936348,0.08414358265420055,0.15857199707665762,49.975771238675875,49.975771238675875,0.9876002131439369,0.9812946308027383,0.9807598252289507,0.9807598252289507,0.9802007921285706,0.9876002131439369,0.003170893362757963,1.0931312963641378,1.0723649389868015,1.0708813559567265,2.565751972873981,2.570669213025626,2.637098896125665,1.0708813559567265,1.069296458782615,2.5604752576450083,2.565751972873981,1.0931312963641378,2.637098896125665,0.000838,0.000838,0.10299863190369847,0.08520004505298454,0.16056294335119456,0.08520004505298454,0.16056294335119456
33,0.07784543549253364,0.0773062568156834,0.07726219224929846,0.14851581227909488,0.14860051457240114,0.14963694075737918,0.07726219224929846,0.07721598945833341,0.14842699982335203,0.14851581227909488,0.07784543549253364,0.14963694075737918,49.017266708177324,49.017266708177324,0.9867726041653222,0.9799379484954088,0.9793793838647665,0.9793793838647665,0.9787937149932158,0.9867726041653222,0.0031056041754762777,1.0089877137099372,0.9887585922321565,0.9873205746610627,2.4082782886146177,2.4131096588092147,2.4785268990490077,0.9873205746610627,0.9857833071322898,2.4030913333856727,2.4082782886146177,1.0089877137099372,2.4785268990490077,0.000862,0.000862,0.0998277385409405,0.07888893060461531,0.15164277983168375,0.07888893060461531,0.15164277983168375
34,0.07201697474735098,0.07147740022183292,0.07143465673650026,0.14006021931897625,0.14014402544619306,0.14120195628586596,0.07143465673650026,0.0713894385987861,0.1399715612001474,0.14006021931897625,0.07201697474735098,0.14120195628586596,48.05912467364602,48.05912467364602,0.9859220061805316,0.978535158835875,0.9779499948108912,0.9779499948108912,0.9773309524641763,0.9859220061805316,0.003043471985296126,0.9311422782174036,0.9114523354164731,0.9100583824117643,2.259762476335523,2.2645091442368135,2.3288899582916285,0.9100583824117643,0.9085673176739564,2.254664333562321,2.259762476335523,0.9311422782174036,2.3288899582916285,0.000883,0.000883,0.09672213436546424,0.07304530611538454,0.14321818095214578,0.07304530611538454,0.14321818095214578
35,0.0666235034802306,0.06608479623574252,0.0660429645597253,0.1320786348498516,0.13216229358168882,0.1332396485718841,0.0660429645597253,0.06599864973050576,0.13199001008586742,0.1320786348498516,0.0666235034802306,0.1332396485718841,47.10115649483094,47.10115649483094,0.9850514370490743,0.9770864649654732,0.9764679692331502,0.9764679692331502,0.975812759225795,0.9850514370490743,0.002984591440201764,0.8591253034700526,0.8399749351946402,0.838623725675264,2.1197022570165465,2.1243651187906205,2.1876880020057627,0.838623725675264,0.8371778790751703,2.1146927723621736,2.1197022570165465,0.8591253034700526,2.1876880020057627,0.000902,0.000902,0.09367866238016813,0.06763454269943012,0.13526161534369321,0.06763454269943012,0.13526161534369321
36,0.06163278618526986,0.06109573500527077,0.06105473976708224,0.12454479092472716,0.12462841659226054,0.12572394049726826,0.06105473976708224,0.06101132984710786,0.1244562395783797,0.12454479092472716,0.06163278618526986,0.12572394049726826,46.14322868710671,46.14322868710671,0.984162920652856,0.9755871951249018,0.9749325761169731,0.9749325761169731,0.9742393990553542,0.984162920652856,0.002928948477109941,0.792501799989822,0.7738901389588977,0.7725807611155386,1.9876236221666947,1.9922028252089317,2.0544483534338784,0.7725807611155386,0.7711792293446645,1.982702762276306,1.9876236221666947,0.792501799989822,2.0544483534338784,0.000912,0.000912,0.09069407093996637,0.0626245765735464,0.12774708115793248,0.0626245765735464,0.12774708115793248
37,0.05701534915210082,0.05648060911519875,0.05644045140211785,0.11743480573855729,0.1175183612934369,0.1186309869155606,0.05644045140211785,0.056398177504017676,0.11734684706905914,0.11743480573855729,0.05701534915210082,0.1186309869155606,45.184893309805254,45.184893309805254,0.9832653640692206,0.9740434376075543,0.9733508927234155,0.9733508927234155,0.9726218529047659,0.9832653640692206,0.002876903013220158,0.730869013804552,0.7127944039536269,0.7115260213484564,1.8630788312419675,1.8675744086166712,1.9287244129366101,0.7115260213484564,0.7101678994975567,1.8582465226979263,1.8630788312419675,0.730869013804552,1.9287244129366101,0.000913,0.000913,0.08776512246285642,0.05798571904958,0.1206500210936029,0.05798571904958,0.1206500210936029
38,0.05274379086881938,0.05221196413887749,0.05217285737773749,0.11072639220892477,0.11080938844086696,0.11193808366758964,0.05217285737773749,0.05213205820326811,0.11063980417021743,0.11072639220892477,0.05274379086881938,0.11193808366758964,44.22572789937739,44.22572789937739,0.9823676427918253,0.9724622233583587,0.9717338491530636,0.9717338491530636,0.9709739532830262,0.9823676427918253,0.0028287039263906505,0.6738536646524512,0.6563137948384282,0.6550855699463386,1.7456440255034102,1.7500560473232343,1.8100934260210495,0.6550855699463386,0.653769721993539,1.7408996756288673,1.7456440255034102,0.6738536646524512,1.8100934260210495,0.000915,0.000915,0.08488821944963627,0.053690480601462955,0.1139472421439583,0.053690480601462955,0.1139472421439583
39,0.04879215768534669,0.048263999271515604,0.048226256824085295,0.10439753715221267,0.10447923991782838,0.10562256808097636,0.048226256824085295,0.04818714532980097,0.10431287074958225,0.10439753715221267,0.04879215768534669,0.10562256808097636,43.26577358220511,43.26577358220511,0.9814687763986708,0.9708447126810883,0.970085512115772,0.970085512115772,0.9692987727654463,0.9814687763986708,0.0027840182146823458,0.6211098737836318,0.6041018306995507,0.6029127125686011,1.6349176332944855,1.6392466588823673,1.6981553423534599,0.6029127125686011,0.6016376637902708,1.6302598714586498,1.6349176332944855,0.6211098737836318,1.6981553423534599,0.000927,0.000927,0.08205951552324563,0.04971340796431756,0.10761683980262728,0.04971340796431756,0.10761683980262728
40,0.04513604384738181,0.04461254730000865,0.044576366524148356,0.09842638534515306,0.09850627393331296,0.09966217507367833,0.044576366524148356,0.04453901152900113,0.09834390403423386,0.09842638534515306,0.04513604384738181,0.09966217507367833,42.305454238284,42.305454238284,0.9805589548429492,0.9691862428460404,0.9684002328030925,0.9684002328030925,0.9675887134080038,0.9805589548429492,0.0027421382793357558,0.5723177160982851,0.5558378314280351,0.5546864557445158,1.5305200961422727,1.5347674189645388,1.5925327742724835,0.5546864557445158,0.5534505184604699,1.5259470007090676,1.5305200961422727,0.5723177160982851,1.5925327742724835,0.000958,0.000958,0.07927549730856329,0.04603093330029402,0.10163812648025909,0.04603093330029402,0.10163812648025909
41,0.041752595849422244,0.04123487256020205,0.04120031773699661,0.09279137443115963,0.09286919881977057,0.09403521544829342,0.04120031773699661,0.041164803063107325,0.09271138826639999,0.09279137443115963,0.041752595849422244,0.09403521544829342,41.34554226777654,41.34554226777654,0.9796195793642096,0.9674725053800669,0.9666617634205587,0.9666617634205587,0.9658285009804903,0.9796195793642096,0.0027021009367378004,0.5271816722509033,0.5112252841280265,0.5101100892203675,1.4320937107971197,1.436261145031226,1.4928705991988052,0.5101100892203675,0.5089115069314688,1.4276030966748339,1.4320937107971197,0.5271816722509033,1.4928705991988052,0.00101,0.00101,0.07653335902922752,0.04262123453730928,0.09599156389802246,0.04262123453730928,0.09599156389802246
42,0.03862076456260586,0.038109912422298366,0.03807706167779035,0.08747231922179252,0.08754778541281835,0.08872133766509673,0.03807706167779035,0.03804343963232887,0.08739508116391971,0.08747231922179252,0.03862076456260586,0.08872133766509673,40.386837974130394,40.386837974130394,0.9786301635890519,0.9656854350395037,0.9648530141944998,0.9648530141944998,0.9640010489829663,0.9786301635890519,0.002663054527656396,0.48542907640148103,0.46999041156782445,0.4689097714833709,1.33930233636596,1.3433919462114554,1.3988353837505116,0.4689097714833709,0.4677467038683615,1.334891708408434,1.33930233636596,0.48542907640148103,1.3988353837505116,0.001075,0.001075,0.0738312580924897,0.03946410605306415,0.09065869923702122,0.03946410605306415,0.09065869923702122
43,0.03572152522287135,0.035218637811561766,0.03518753975437417,0.08245106859324243,0.08252393722981634,0.08370229765893414,0.03518753975437417,0.03515580059351574,0.08237669772937135,0.08245106859324243,0.03572152522287135,0.08370229765893414,39.42976246878434,39.42976246878434,0.9775781361631936,0.9638157972042404,0.9629647478553093,0.9629647478553093,0.9620961536527441,0.9775781361631936,0.002624612562929728,0.44680831183887515,0.43188049914552606,0.4308327098055805,1.2518300171441674,1.255844160798637,1.3101140460854148,0.4308327098055805,0.4297032642360326,1.2474966272445143,1.2518300171441674,0.44680831183887515,1.3101140460854148,0.001153,0.001153,0.07116820356483329,0.03654083893802236,0.08562210483496448,0.03654083893802236,0.08562210483496448
44,0.033037350281749416,0.03254348937133089,0.03251413514391796,0.07771051087483995,0.07778066903831249,0.07896102285919265,0.03251413514391796,0.032484482252666716,0.07763963888892213,0.07771051087483995,0.033037350281749416,0.07896102285919265,38.47470029822819,38.47470029822819,0.9764509885721975,0.9618544495010319,0.9609868567875822,0.9609868567875822,0.9601104367741923,0.9764509885721975,0.0025864765272056813,0.4110867866160038,0.3966618613339643,0.39564517005120636,1.169378948550925,1.1733202235688207,1.2264117484264807,0.39564517005120636,0.39454746364251686,1.1651199295151429,1.169378948550925,0.4110867866160038,1.2264117484264807,0.001243,0.001243,0.06854359100190356,0.033834110127798474,0.08086532123302201,0.033834110127798474,0.08086532123302201
45,0.03055211560680482,0.030068259327716722,0.03004083707520985,0.07323518099457299,0.0733020324481657,0.07448160351290208,0.03004083707520985,0.030013409790960194,0.07316831727432496,0.07323518099457299,0.03055211560680482,0.07448160351290208,37.52196159649263,37.52196159649263,0.9752372599934023,0.9597923501245951,0.9589170195012816,0.9589170195012816,0.9580415282624772,0.9752372599934023,0.0025484529842425196,0.37804943633425436,0.3641183719626334,0.36313103490728843,1.091668437676085,1.0955395545305082,1.147450725567288,0.36313103490728843,0.36206298138985016,1.0874802906262206,1.091668437676085,0.37804943633425436,1.147450725567288,0.001346,0.001346,0.0659571144746979,0.03132787974796155,0.076372803386743,0.03132787974796155,0.076372803386743
46,0.028250918943701908,0.027778150100469086,0.02775278864942736,0.06901039756820294,0.06907346163867904,0.07024905398154184,0.02775278864942736,0.027727394847813145,0.06894725305442806,0.06901039756820294,0.028250918943701908,0.07024905398154184,36.571860320484,36.571860320484,0.9739245906414512,0.9576263171930327,0.9567520043654356,0.9567520043654356,0.9558765762814416,0.9739245906414512,0.002510375995717743,0.34749732072744954,0.3340501126349167,0.3330901978320786,1.018433256681512,1.0222375220823425,1.072969122054386,0.3330901978320786,0.33204957159889,1.0143119733518957,1.018433256681512,0.34749732072744954,1.072969122054386,0.001454,0.001454,0.06340866149045542,0.02900729606292736,0.07212986986525728,0.02900729606292736,0.07212986986525728
47,0.026120224173664598,0.02565966305067693,0.025636184458985568,0.06502217020690429,0.0650817199806866,0.06624986119832753,0.025636184458985568,0.0256124197159921,0.06496189465512252,0.06502217020690429,0.026120224173664598,0.06624986119832753,35.62438517653067,35.62438517653067,0.9725085042866586,0.9553608869510881,0.9544867317395281,0.9544867317395281,0.953601922539206,0.9725085042866586,0.00247234188817687,0.31924640178374764,0.3062719625344476,0.30533740918265123,0.949422859113309,0.9531640604436635,1.002720068072844,0.30533740918265123,0.3043221767510768,0.9453647202974678,0.949422859113309,0.31924640178374764,1.002720068072844,0.001568,0.001568,0.06089828549473768,0.02685860746567348,0.06812265487274298,0.02685860746567348,0.06812265487274298
48,0.024147470057555822,0.02369998789051284,0.023678018001738344,0.06125669915961974,0.061313536808240955,0.062471204670636965,0.023678018001738344,0.02365533446049269,0.061198015241824846,0.06125669915961974,0.024147470057555822,0.062471204670636965,34.67954670576532,34.67954670576532,0.9709836109519371,0.9529900965441602,0.9521066747246641,0.9521066747246641,0.9511945565302783,0.9709836109519371,0.00243441919233955,0.293126177610083,0.2806122994837707,0.27970122472366565,0.8844006889064048,0.888082340462977,0.9364702068745167,0.27970122472366565,0.2787097570350847,0.8804028256423453,0.8844006889064048,0.293126177610083,0.9364702068745167,0.001697,0.001697,0.05842594360656081,0.0248690809867347,0.06433806293536837,0.0248690809867347,0.06433806293536837
49,0.022320825741544585,0.021886885560360544,0.021865917923993727,0.057700042087183934,0.05775537173330442,0.05890045820096029,0.021865917923993727,0.021843833346890502,0.0576417650446759,0.057700042087183934,0.022320825741544585,0.05890045820096029,33.73764799441181,33.73764799441181,0.9693358517641517,0.9504909496976561,0.9495803793678461,0.9495803793678461,0.948621303184685,0.9693358517641517,0.0023964763620731864,0.26897870755252723,0.25691231159325784,0.2560232067219273,0.823143989746785,0.826768803654736,0.8739990022038797,0.2560232067219273,0.25505442257459204,0.8192048104005204,0.823143989746785,0.26897870755252723,0.8739990022038797,0.001852,0.001852,0.055991524414221255,0.023026926839569167,0.060763726105625686,0.023026926839569167,0.060763726105625686
50,0.020629155159510408,0.020208724299998593,0.020188313488455605,0.05433862291271241,0.05439356040872519,0.05552518707724033,0.020188313488455605,0.02016661105145552,0.054280208893081265,0.05433862291271241,0.020629155159510408,0.05552518707724033,32.799318331962596,32.799318331962596,0.9675406417666845,0.9478217565052565,0.9468644565311867,0.9468644565311867,0.945846577240416,0.9675406417666845,0.002358200279412686,0.24665788181098267,0.23502542603289728,0.23415728879793357,0.7654439476596011,0.7690134319214317,0.8150985440029194,0.23415728879793357,0.23321058922770155,0.7615630453558445,0.7654439476596011,0.24665788181098267,0.8150985440029194,0.002042,0.002042,0.05359504805214807,0.021321228555156634,0.05738796354420203,0.021321228555156634,0.05738796354420203
51,0.01906206520803212,0.018654711992881635,0.018634658177489296,0.051159959333937036,0.05121501547557326,0.052333371053827016,0.018634658177489296,0.018613172416610663,0.051100971900825035,0.051159959333937036,0.01906206520803212,0.052333371053827016,31.865408496111655,31.865408496111655,0.965564923776197,0.9449309593109495,0.9439151585296907,0.9439151585296907,0.9428268243519065,0.965564923776197,0.0023191958953055376,0.22602872665147225,0.21481670173289868,0.21396897530947798,0.7111053247468887,0.7146198715127065,0.7595733569256791,0.21396897530947798,0.213043978176246,0.7072828364627632,0.7111053247468887,0.22602872665147225,0.7595733569256791,0.00226,0.00226,0.05123684777273538,0.019741878291811697,0.05419974334730192,0.019741878291811697,0.05419974334730192
52,0.01761017124135367,0.017215318379637183,0.01719546911754547,0.04815295683186641,0.04820854127996218,0.049314258877731734,0.01719546911754547,0.01717409514943237,0.04809310270652443,0.04815295683186641,0.01761017124135367,0.049314258877731734,30.93645488414984,30.93645488414984,0.9633827470484627,0.941781910271413,0.9406960357288706,0.9406960357288706,0.9395267505564601,0.9633827470484627,0.0022793067588516925,0.20696666144344014,0.19616198974001706,0.19533431713198868,0.6599453654129517,0.6634048560371332,0.7072399858718521,0.19533431713198868,0.19443080575963534,0.6561818645619382,0.6599453654129517,0.20696666144344014,0.7072399858718521,0.002501,0.002501,0.048917651877429844,0.01827951693686268,0.051188646494674035,0.01827951693686268,0.051188646494674035
53,0.016264933521369485,0.015881910416002298,0.015862169201355213,0.0453076650868412,0.04536405260422823,0.046458094809818606,0.015862169201355213,0.015840818721610198,0.04524668096963433,0.0453076650868412,0.016264933521369485,0.046458094809818606,30.012767315205163,30.012767315205163,0.9609733267980946,0.9383433549435123,0.9371769941533179,0.9371769941533179,0.935915553919188,0.9609733267980946,0.002238526167856669,0.18935649020208647,0.17894667136037987,0.1781388480144432,0.6117924085810853,0.615196314757171,0.6579257269941203,0.1781388480144432,0.17725671061020296,0.6080887618554137,0.6117924085810853,0.18935649020208647,0.6579257269941203,0.002773,0.002773,0.046638345118578145,0.01692547864524322,0.04834483280052548,0.01692547864524322,0.04834483280052548
54,0.015018361908069192,0.014646466116814673,0.014626751973421448,0.04261447792756631,0.042671914324246725,0.04375541837330481,0.014626751973421448,0.0146054846760521,0.042552516476659655,0.04261447792756631,0.015018361908069192,0.04375541837330481,29.094833789302896,29.094833789302896,0.9583085477628834,0.9345782023485303,0.9333202600881696,0.9333202600881696,0.9319632124300019,0.9583085477628834,0.00219676444502819,0.173091556680717,0.16306476094437758,0.162276678813088,0.566484743494244,0.5698322621529427,0.6114676321843018,0.162276678813088,0.16141589188859276,0.5628420808857794,0.566484743494244,0.173091556680717,0.6114676321843018,0.003088,0.003088,0.04439981895072148,0.015671739486336315,0.04565900875605183,0.015671739486336315,0.04565900875605183
55,0.013862949265275067,0.013501467188266216,0.013481836054974484,0.04006438573323639,0.04012272417418564,0.04119695155018093,0.013481836054974484,0.013460696536040291,0.04000156477640669,0.04006438573323639,0.013862949265275067,0.04119695155018093,28.183408153681466,28.183408153681466,0.9553492909673916,0.9304381671250169,0.9290853100300176,0.9290853100300176,0.927628504263891,0.9553492909673916,0.0021538230546836365,0.1580731947726478,0.1484182948275629,0.14764992683966655,0.5238702655666777,0.5271603478286959,0.567712213810997,0.14764992683966655,0.14681040721254066,0.5202895644091197,0.5238702655666777,0.1580731947726478,0.567712213810997,0.003455,0.003455,0.042203054505693297,0.014510869894755847,0.0431223971584934,0.014510869894755847,0.0431223971584934
56,0.012791715532929205,0.012440052140189391,0.01242054613843358,0.03764872829398729,0.037707854209387597,0.038773804077987556,0.01242054613843358,0.012399468471636664,0.03758483840207241,0.03764872829398729,0.012791715532929205,0.038773804077987556,27.279385932076792,27.279385932076792,0.9520485591670993,0.9258753202838635,0.9244235477816588,0.9244235477816588,0.9228548010210739,0.9520485591670993,0.002109474453098891,0.14421024550737274,0.1349168276392967,0.13416809078469205,0.48380587983344137,0.4870376236545103,0.5265152622608161,0.13416809078469205,0.13334971067650037,0.48028799963271296,0.48380587983344137,0.14421024550737274,0.5265152622608161,0.003854,0.003854,0.040049231451009665,0.01343599064329245,0.04072670842746599,0.01343599064329245,0.04072670842746599
57,0.011798533575245643,0.011456182734829675,0.011436741592728675,0.035359987188489095,0.035420095089856565,0.036478571512789264,0.011436741592728675,0.011415560747298948,0.03529450049221603,0.035359987188489095,0.011798533575245643,0.036478571512789264,26.382992987048883,26.382992987048883,0.9483793640200693,0.9208608194285078,0.9192981186179382,0.9192981186179382,0.9175955785022583,0.9483793640200693,0.002063826979336012,0.13141852997444353,0.12247677549910731,0.12174754464625846,0.44615715153945407,0.4493297694451227,0.4877414581828286,0.12174754464625846,0.12095024220486371,0.4427031612306406,0.44615715153945407,0.13141852997444353,0.4877414581828286,0.004278,0.004278,0.03793975699791079,0.012440732077122638,0.038464113514828986,0.012440732077122638,0.038464113514828986
58,0.010877832822787724,0.010544273344624978,0.010524745350390738,0.033191093362493075,0.03325267732089134,0.034304598618087684,0.010524745350390738,0.010503253820385245,0.03312331714984688,0.033191093362493075,0.010877832822787724,0.034304598618087684,25.494196158213718,25.494196158213718,0.9443221971007915,0.9153653612664902,0.9136701046174251,0.9136701046174251,0.9118043902637968,0.9443221971007915,0.0020170916768962894,0.1196199963991979,0.11102059276427763,0.11031080305352979,0.41079716435096497,0.41390967435526616,0.45126288667003933,0.11031080305352979,0.10953468145756476,0.4074086607384245,0.41079716435096497,0.1196199963991979,0.45126288667003933,0.004758,0.004758,0.03587593001857477,0.011519196367706146,0.036327218319560706,0.011519196367706146,0.036327218319560706
59,0.010024144531682313,0.0096987672333459,0.009678962350655414,0.031134287717578563,0.031197994021370187,0.032244634152426,0.009678962350655414,0.009657087895742935,0.031063924227336847,0.031134287717578563,0.010024144531682313,0.032244634152426,24.613687081346768,24.613687081346768,0.9398291120869858,0.909322862259655,0.9074660249749212,0.9074660249749212,0.9054151517584782,0.9398291120869858,0.0019691687800714518,0.10874216357641017,0.10047631941965265,0.09978605770313906,0.3776060709884719,0.38065699703437483,0.4169582880519517,0.09978605770313906,0.09903142763717951,0.3742853435885776,0.3776060709884719,0.10874216357641017,0.4169582880519517,0.005322,0.005322,0.033858838341678466,0.010665922562690874,0.034309039524029555,0.010665922562690874,0.034309039524029555
